session_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration_sec,command_sequence,device_fingerprint,failed_auth_attempts,label,anomaly_type,_geo_km_per_hr
1b8ac32ed24d,dev_1428c6b5,edge_device,2026-06-10 18:21:14.568973,70.55.50.168,Sydney_AU,"resource_104,resource_068,resource_084",token,277,"write,exec,list,exec,list",fw1.8-52b13f,0,normal,none,
2b2cbefd97a1,dev_ab5f9888,edge_device,2026-06-10 18:21:55.205897,146.93.108.11,Frankfurt_DE,resource_048,certificate,372,"read,read,download,exec,upload,write",fw2.1-0f40d7,0,normal,none,
c20dbe789395,dev_09c9cb1b,edge_device,2026-06-10 18:22:05.959127,93.243.85.132,Delhi_IN,"resource_095,resource_021",certificate,358,"read,write,read,download",fw1.8-5e0b0e,0,normal,none,
03d0ff9f2801,dev_09c9cb1b,edge_device,2026-06-10 18:23:41.260448,178.193.119.143,Delhi_IN,resource_095,certificate,350,"upload,exec,list,write",fw1.8-5e0b0e,0,normal,none,
eff279b23445,dev_ab5f9888,edge_device,2026-06-10 18:27:17.134204,211.93.162.95,Frankfurt_DE,resource_048,certificate,313,"exec,read,exec,write,write",fw2.1-0f40d7,0,normal,none,
e7ac94ac3887,svc_c0fa647c,service_account,2026-06-10 18:32:27.394231,63.58.208.248,Mumbai_IN,"resource_077,resource_009",certificate,303,"delete,exec,list,exec,download,config_change",svc-node-532e46,0,normal,none,
ddb5768b0d00,svc_c0fa647c,service_account,2026-06-10 18:36:30.838747,203.86.85.111,Mumbai_IN,"resource_077,resource_009",certificate,403,"download,delete,upload",svc-node-532e46,0,normal,none,
b573ecab833f,dev_1428c6b5,edge_device,2026-06-10 18:39:46.235430,36.161.103.5,Sydney_AU,"resource_104,resource_068",token,611,"exec,config_change",fw1.8-52b13f,0,normal,none,
dc7848cc4876,dev_09c9cb1b,edge_device,2026-06-10 18:39:48.787690,139.195.174.171,Delhi_IN,resource_095,certificate,273,"delete,download,list,write,read,list",fw1.8-5e0b0e,0,normal,none,
d56c651c81f4,dev_1428c6b5,edge_device,2026-06-10 18:41:09.421672,77.107.3.128,Sydney_AU,resource_068,token,258,"list,list,download,read",fw1.8-52b13f,0,normal,none,
337450905b01,dev_09c9cb1b,edge_device,2026-06-10 18:43:53.776036,53.182.51.109,Delhi_IN,resource_095,certificate,297,"download,upload",fw1.8-5e0b0e,0,normal,none,
10aab2a9875a,svc_c0fa647c,service_account,2026-06-10 18:46:59.173246,32.205.252.154,Mumbai_IN,"resource_077,resource_009",certificate,352,"download,download,download",svc-node-532e46,0,normal,none,
242ce3194f5d,dev_ab5f9888,edge_device,2026-06-10 18:50:12.667949,57.218.34.143,Frankfurt_DE,resource_048,certificate,120,"delete,read,delete,exec,list",fw2.1-0f40d7,0,normal,none,
f6d69cfaeba6,dev_1428c6b5,edge_device,2026-06-10 19:00:50.089855,134.234.167.43,Sydney_AU,"resource_068,resource_084,resource_104",token,354,"exec,config_change,write,read,read,config_change",fw1.8-52b13f,0,normal,none,
8bd69c4581e6,svc_c0fa647c,service_account,2026-06-10 19:03:10.307273,105.125.8.216,Mumbai_IN,resource_009,certificate,205,"read,delete,upload,read,download",svc-node-532e46,0,normal,none,
e2c825676c86,dev_ab5f9888,edge_device,2026-06-10 19:06:01.516824,152.55.50.189,Frankfurt_DE,resource_048,certificate,334,"exec,delete,upload,delete,config_change",fw2.1-0f40d7,0,normal,none,
a9b447633e1b,dev_5db0d72f,edge_device,2026-06-10 19:06:52.893892,191.188.177.230,NewYork_US,resource_113,token,302,"list,list,exec",fw3.0-00192e,0,normal,none,
35c43b101fe7,dev_1428c6b5,edge_device,2026-06-10 19:13:02.556035,6.103.129.66,Sydney_AU,resource_084,token,336,"exec,list",fw1.8-52b13f,0,normal,none,
de2d4e0e0e69,svc_c0fa647c,service_account,2026-06-10 19:21:24.551480,153.43.137.237,Mumbai_IN,resource_077,certificate,330,"config_change,download",svc-node-532e46,0,normal,none,
ffe35c191bc6,dev_1428c6b5,edge_device,2026-06-10 19:32:46.560005,168.25.54.13,Sydney_AU,"resource_084,resource_068",token,50,"delete,write",fw1.8-52b13f,0,normal,none,
9a7a07079ece,dev_09c9cb1b,edge_device,2026-06-10 19:36:21.550749,13.7.79.96,Delhi_IN,"resource_095,resource_021",certificate,241,"exec,delete,config_change",fw1.8-5e0b0e,0,normal,none,
123627b990f1,dev_1428c6b5,edge_device,2026-06-10 19:39:52.513814,161.96.203.88,Sydney_AU,"resource_084,resource_104,resource_068",token,262,"config_change,delete,delete,read",fw1.8-52b13f,0,normal,none,
8e084f48e198,dev_ab5f9888,edge_device,2026-06-10 19:41:24.496000,66.229.20.30,Frankfurt_DE,resource_048,certificate,327,"upload,write,delete",fw2.1-0f40d7,0,normal,none,
46c1c537c867,svc_c0fa647c,service_account,2026-06-10 19:42:03.079792,79.36.40.152,Mumbai_IN,"resource_009,resource_077",certificate,269,"write,upload,upload,write,write,upload",svc-node-532e46,0,normal,none,
26cfe145e5d9,dev_1428c6b5,edge_device,2026-06-10 19:56:03.438982,88.87.252.189,Sydney_AU,resource_084,token,307,"delete,read,config_change,write,download",fw1.8-52b13f,0,normal,none,
454661094418,dev_1428c6b5,edge_device,2026-06-10 19:57:28.604734,50.97.57.47,Sydney_AU,resource_084,token,299,"delete,download,read,list",fw1.8-52b13f,0,normal,none,
683e947345cd,dev_09c9cb1b,edge_device,2026-06-10 19:59:28.280986,94.162.37.51,Delhi_IN,"resource_021,resource_095",certificate,380,"read,download,delete,write,download,download",fw1.8-5e0b0e,0,normal,none,
26c2091d04ed,dev_09c9cb1b,edge_device,2026-06-10 20:01:53.360375,181.131.47.147,Delhi_IN,resource_021,certificate,145,"exec,upload,upload,delete,download,download",fw1.8-5e0b0e,0,normal,none,
0655d14e3e94,svc_8e47b6dc,service_account,2026-06-10 20:02:13.508386,56.40.23.239,Moscow_RU,resource_027,certificate,245,"delete,write,exec,list,config_change",svc-node-59419d,0,normal,none,
eba34cc7aba9,dev_1428c6b5,edge_device,2026-06-10 20:02:37.322358,142.130.59.149,Sydney_AU,resource_104,token,561,"write,config_change,exec,download,download",fw1.8-52b13f,0,normal,none,
e6f6d2efd60d,dev_ab5f9888,edge_device,2026-06-10 20:14:57.040560,117.153.165.217,Frankfurt_DE,resource_048,certificate,366,"download,exec,write",fw2.1-0f40d7,0,normal,none,
9806f267d92a,dev_1428c6b5,edge_device,2026-06-10 20:21:14.712103,73.150.232.159,Sydney_AU,resource_084,token,391,"list,exec,download,list,download,read",fw1.8-52b13f,0,normal,none,
da66cb53efbd,dev_1428c6b5,edge_device,2026-06-10 20:22:10.969777,213.148.60.22,Sydney_AU,"resource_084,resource_068",token,421,"delete,delete,download,download,delete",fw1.8-52b13f,0,normal,none,
054e299f9311,dev_ab5f9888,edge_device,2026-06-10 20:23:18.023155,165.164.6.49,Frankfurt_DE,resource_048,certificate,442,"delete,download,write,list",fw2.1-0f40d7,0,normal,none,
249b5c15f956,dev_ab5f9888,edge_device,2026-06-10 20:25:41.666999,6.246.142.51,Frankfurt_DE,resource_048,certificate,157,"write,delete,config_change,delete,read,download",fw2.1-0f40d7,0,normal,none,
0451c2c4b18a,dev_09c9cb1b,edge_device,2026-06-10 20:45:34.823500,190.177.175.78,Delhi_IN,"resource_021,resource_095",certificate,171,"delete,write,delete,read",fw1.8-5e0b0e,0,normal,none,
5c32d796ce4e,dev_ab5f9888,edge_device,2026-06-10 20:46:10.432074,26.10.26.188,Frankfurt_DE,resource_048,certificate,134,"delete,read,write",fw2.1-0f40d7,0,normal,none,
f6b00ce5d21a,dev_5db0d72f,edge_device,2026-06-10 20:48:46.467822,103.182.153.107,NewYork_US,resource_113,token,219,"download,list,write,config_change,list",fw3.0-00192e,0,normal,none,
6fc68d33b791,dev_5db0d72f,edge_device,2026-06-10 20:52:41.551340,212.68.251.218,NewYork_US,resource_113,token,274,"upload,list",fw3.0-00192e,0,normal,none,
975dd5c817ab,svc_c0fa647c,service_account,2026-06-10 20:53:40.597819,49.234.80.15,Mumbai_IN,resource_009,certificate,426,"write,read,config_change",svc-node-532e46,0,normal,none,
8eeb70472931,dev_5db0d72f,edge_device,2026-06-10 20:57:37.793683,34.186.101.226,NewYork_US,resource_113,token,175,"list,download,config_change",fw3.0-00192e,0,normal,none,
df1d2210e220,svc_c0fa647c,service_account,2026-06-10 20:59:31.967216,147.115.100.79,Mumbai_IN,"resource_009,resource_077",certificate,354,"download,delete,read",svc-node-532e46,0,normal,none,
4663dd948401,dev_09c9cb1b,edge_device,2026-06-10 21:18:57.352809,146.132.160.48,Delhi_IN,"resource_095,resource_021",certificate,255,"list,read,upload",fw1.8-5e0b0e,0,normal,none,
8cba45598f97,dev_09c9cb1b,edge_device,2026-06-10 21:25:43.910526,142.242.70.194,Delhi_IN,"resource_095,resource_021",certificate,366,"read,download,write,download",fw1.8-5e0b0e,0,normal,none,
1acc10ae960c,dev_1428c6b5,edge_device,2026-06-10 21:30:28.727320,52.143.109.15,Sydney_AU,"resource_084,resource_104",token,275,"read,upload,write,download",fw1.8-52b13f,0,normal,none,
fcb8409440e1,svc_c0fa647c,service_account,2026-06-10 21:31:25.470870,184.114.158.157,Mumbai_IN,resource_009,certificate,493,"config_change,config_change,exec,upload",svc-node-532e46,0,normal,none,
9fa031ced6df,dev_09c9cb1b,edge_device,2026-06-10 21:39:07.268640,142.124.235.169,Delhi_IN,"resource_021,resource_095",certificate,47,"exec,delete,exec",fw1.8-5e0b0e,0,normal,none,
7d590b8364ea,dev_5db0d72f,edge_device,2026-06-10 21:40:43.818643,8.5.166.164,NewYork_US,resource_113,token,394,"config_change,config_change,delete,read,upload,download",fw3.0-00192e,0,normal,none,
a4030720cd38,dev_09c9cb1b,edge_device,2026-06-10 21:41:22.377667,167.129.139.89,Delhi_IN,resource_021,certificate,463,"download,exec,upload,write,delete,write",fw1.8-5e0b0e,0,normal,none,
5534981bf4c5,dev_ab5f9888,edge_device,2026-06-10 21:46:05.492021,59.180.90.74,Frankfurt_DE,resource_048,certificate,563,"write,list,exec",fw2.1-0f40d7,0,normal,none,
1aed8b960041,dev_09c9cb1b,edge_device,2026-06-10 21:46:50.915433,10.239.161.131,Delhi_IN,resource_021,certificate,197,"delete,read,read,read,upload,read",fw1.8-5e0b0e,0,normal,none,
ed1027d37bc8,svc_2f8c9b0e,service_account,2026-06-10 21:53:07.547009,185.217.51.100,London_UK,"resource_011,resource_006,resource_032,resource_077",certificate,432,"exec,write,delete,list",svc-node-6dd36b,0,normal,none,
a46245d2c8ab,dev_ab5f9888,edge_device,2026-06-10 21:53:46.055179,201.3.128.223,Frankfurt_DE,resource_048,certificate,483,"download,config_change,exec,upload,exec,delete",fw2.1-0f40d7,0,normal,none,
cc463f215695,dev_5db0d72f,edge_device,2026-06-10 21:55:20.235862,189.251.104.95,NewYork_US,resource_113,token,413,"config_change,list,write,write",fw3.0-00192e,0,normal,none,
d558951f3141,dev_a5ce7ffe,edge_device,2026-06-10 22:05:44.743172,86.90.236.106,Frankfurt_DE,"resource_034,resource_110,resource_065",certificate,154,"config_change,list,upload,config_change,download",fw3.0-adc829,0,normal,none,
a89cdadcaeac,dev_ab5f9888,edge_device,2026-06-10 22:15:46.446153,41.75.142.120,Frankfurt_DE,resource_048,certificate,361,"list,exec",fw2.1-0f40d7,0,normal,none,
631e1cb9bc65,dev_5db0d72f,edge_device,2026-06-10 22:29:08.348923,68.254.57.163,NewYork_US,resource_113,token,214,"exec,upload,download,list,read",fw3.0-00192e,0,normal,none,
065cfbd2e53c,dev_ab5f9888,edge_device,2026-06-10 22:35:16.824576,177.77.6.25,Frankfurt_DE,resource_048,certificate,204,"read,delete,delete,config_change,download",fw2.1-0f40d7,0,normal,none,
9d8c0714c8b3,dev_1428c6b5,edge_device,2026-06-10 22:38:50.431396,156.91.186.11,Sydney_AU,resource_084,token,291,"config_change,delete,exec,write,read,upload",fw1.8-52b13f,0,normal,none,
b491354db2a9,dev_ab5f9888,edge_device,2026-06-10 23:03:02.879869,50.247.240.53,Frankfurt_DE,resource_048,certificate,143,"download,write,delete,list,config_change",fw2.1-0f40d7,0,normal,none,
a4b637b568a5,svc_c0fa647c,service_account,2026-06-10 23:04:55.339524,40.28.160.156,Mumbai_IN,"resource_077,resource_009",certificate,461,"download,exec,list,download,exec,delete",svc-node-532e46,0,normal,none,
daa561b5110f,dev_1428c6b5,edge_device,2026-06-10 23:05:16.581980,106.242.171.130,Sydney_AU,"resource_084,resource_104,resource_068",token,335,"list,download,read,exec,read",fw1.8-52b13f,0,normal,none,
2148a06d1780,dev_1428c6b5,edge_device,2026-06-10 23:06:37.112379,75.12.105.7,Sydney_AU,resource_104,token,390,"config_change,download,read,exec,download",fw1.8-52b13f,0,normal,none,
fc0809d9ff3f,dev_5db0d72f,edge_device,2026-06-10 23:12:04.133607,96.28.96.16,NewYork_US,resource_113,token,370,"upload,read,read,read",fw3.0-00192e,0,normal,none,
8531486c6b7a,dev_1428c6b5,edge_device,2026-06-10 23:12:30.201717,205.164.40.154,Sydney_AU,resource_084,token,424,"read,download,config_change,exec",fw1.8-52b13f,0,normal,none,
5fb5ca8deab0,dev_09c9cb1b,edge_device,2026-06-10 23:21:32.607510,9.159.145.47,Delhi_IN,"resource_021,resource_095",certificate,515,"read,list,write,write",fw1.8-5e0b0e,0,normal,none,
2892d0437a31,dev_ab5f9888,edge_device,2026-06-10 23:22:24.118507,187.29.157.114,Frankfurt_DE,resource_048,certificate,378,"list,exec,list,config_change,config_change",fw2.1-0f40d7,0,normal,none,
fc6fb0d72e5b,svc_c0fa647c,service_account,2026-06-10 23:31:01.359676,198.38.46.217,Mumbai_IN,resource_009,certificate,507,"upload,download,config_change",svc-node-532e46,0,normal,none,
ff21da3c3a73,dev_a5ce7ffe,edge_device,2026-06-10 23:31:23.393599,175.126.215.93,Frankfurt_DE,resource_110,certificate,192,"list,list",fw3.0-adc829,0,normal,none,
d02f31be28a9,svc_c0fa647c,service_account,2026-06-10 23:35:44.308995,78.74.231.129,Mumbai_IN,resource_009,certificate,263,"write,download,list,list,config_change",svc-node-532e46,0,normal,none,
35db9529ba68,dev_5db0d72f,edge_device,2026-06-10 23:38:30.721559,207.97.7.28,NewYork_US,resource_113,token,182,"upload,config_change,write,write,exec,read",fw3.0-00192e,0,normal,none,
6e63e7669059,dev_1428c6b5,edge_device,2026-06-10 23:39:23.661951,119.150.183.6,Sydney_AU,resource_084,token,237,"config_change,list,exec",fw1.8-52b13f,0,normal,none,
f1f17dbc0045,svc_c0fa647c,service_account,2026-06-10 23:45:57.266628,3.33.136.33,Mumbai_IN,"resource_009,resource_077",certificate,492,"upload,write,list,exec,download,delete",svc-node-532e46,0,normal,none,
2ccf0903c02e,dev_ab5f9888,edge_device,2026-06-10 23:48:50.495190,51.251.83.18,Frankfurt_DE,resource_048,certificate,198,"write,list,read,upload,exec,list",fw2.1-0f40d7,0,normal,none,
0df97d140bdf,dev_1428c6b5,edge_device,2026-06-10 23:56:41.014052,167.150.46.205,Sydney_AU,resource_068,token,471,"download,upload,write,delete",fw1.8-52b13f,0,normal,none,
0cc0de1d30c2,dev_09c9cb1b,edge_device,2026-06-10 23:59:24.000000,202.196.57.4,Delhi_IN,resource_021,certificate,216,"write,exec",fw1.8-5e0b0e,0,normal,none,
d57f03a625b6,dev_09c9cb1b,edge_device,2026-06-10 23:59:24.000000,204.205.12.177,Delhi_IN,"resource_095,resource_021",certificate,541,"list,download,upload,exec,list",fw1.8-5e0b0e,0,normal,none,
da159727c8c1,dev_09c9cb1b,edge_device,2026-06-10 23:59:24.000000,165.183.69.116,Delhi_IN,resource_095,certificate,514,"config_change,list,delete,download",fw1.8-5e0b0e,0,normal,none,
6d1cde765b8c,dev_09c9cb1b,edge_device,2026-06-10 23:59:24.000000,131.21.39.51,Delhi_IN,"resource_095,resource_021",certificate,192,"upload,list,upload,config_change,read,exec",fw1.8-5e0b0e,0,normal,none,
08dfbc8db342,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,28.12.197.195,Frankfurt_DE,resource_048,certificate,307,"config_change,download,delete,download,list,config_change",fw2.1-0f40d7,0,normal,none,
6919f3bccf11,svc_c0fa647c,service_account,2026-06-10 23:59:24.000000,78.127.45.129,Mumbai_IN,"resource_009,resource_077",certificate,182,"config_change,download",svc-node-532e46,0,normal,none,
cd8d8ea0d7f1,svc_c0fa647c,service_account,2026-06-10 23:59:24.000000,96.35.172.196,Mumbai_IN,"resource_009,resource_077",certificate,323,"config_change,read,list,delete,list",svc-node-532e46,0,normal,none,
3a79fe61cd26,svc_c0fa647c,service_account,2026-06-10 23:59:24.000000,188.110.76.125,Mumbai_IN,"resource_077,resource_009",certificate,467,"exec,exec,exec,write,list,config_change",svc-node-532e46,0,normal,none,
a2d3c7b3d465,dev_09c9cb1b,edge_device,2026-06-10 23:59:24.000000,4.136.194.35,Delhi_IN,"resource_095,resource_021",certificate,282,"exec,config_change,delete,download,download",fw1.8-5e0b0e,0,normal,none,
8f9eb559b9a5,svc_c0fa647c,service_account,2026-06-10 23:59:24.000000,109.158.51.217,Mumbai_IN,resource_077,certificate,135,"write,upload,config_change",svc-node-532e46,0,normal,none,
55cdcf01de48,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,204.30.92.173,Frankfurt_DE,resource_048,certificate,350,"read,download,write,delete,upload",fw2.1-0f40d7,0,normal,none,
20abd148390e,dev_5db0d72f,edge_device,2026-06-10 23:59:24.000000,135.148.132.62,NewYork_US,resource_113,token,438,"config_change,config_change,delete,download,list,upload",fw3.0-00192e,0,normal,none,
438f9ae728f9,svc_c0fa647c,service_account,2026-06-10 23:59:24.000000,49.110.216.7,Mumbai_IN,resource_009,certificate,207,"read,upload,read,read,config_change,upload",svc-node-532e46,0,normal,none,
ecae5f69552c,dev_5db0d72f,edge_device,2026-06-10 23:59:24.000000,126.25.112.134,NewYork_US,resource_113,token,113,"exec,download,config_change,delete",fw3.0-00192e,0,normal,none,
18f25a4c9e4f,dev_5db0d72f,edge_device,2026-06-10 23:59:24.000000,57.197.221.193,NewYork_US,resource_113,token,292,"list,config_change,delete,download",fw3.0-00192e,0,normal,none,
5755e42c4022,dev_5db0d72f,edge_device,2026-06-10 23:59:24.000000,105.26.205.136,NewYork_US,resource_113,token,466,"upload,config_change,config_change,upload,download",fw3.0-00192e,0,normal,none,
fe8c9458ab92,dev_09c9cb1b,edge_device,2026-06-10 23:59:24.000000,66.113.49.192,Delhi_IN,"resource_095,resource_021",certificate,573,"exec,config_change,config_change,upload,download",fw1.8-5e0b0e,0,normal,none,
caa4bfe84a77,dev_5db0d72f,edge_device,2026-06-10 23:59:24.000000,188.1.241.246,NewYork_US,resource_113,token,339,"exec,exec,read,download,delete",fw3.0-00192e,0,normal,none,
205b21f925f0,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,5.145.214.41,Frankfurt_DE,resource_048,certificate,396,"upload,exec",fw2.1-0f40d7,0,normal,none,
f5e544fb6af6,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,133.6.165.242,Frankfurt_DE,resource_048,certificate,200,"list,list,delete,list,list,upload",fw2.1-0f40d7,0,normal,none,
fa04734071b6,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,98.32.98.194,Frankfurt_DE,resource_048,certificate,276,"upload,list,read,delete,read,upload",fw2.1-0f40d7,0,normal,none,
8b7b1f35068a,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,35.222.177.173,Frankfurt_DE,resource_048,certificate,212,"list,download,config_change,config_change",fw2.1-0f40d7,0,normal,none,
191a823aee38,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,13.38.102.104,Frankfurt_DE,resource_048,certificate,448,"write,list,exec,write,download",fw2.1-0f40d7,0,normal,none,
06ca45cf1a13,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,29.83.3.10,Frankfurt_DE,resource_048,certificate,285,"delete,list,list,config_change",fw2.1-0f40d7,0,normal,none,
99578fa5a5c7,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,92.36.114.151,Frankfurt_DE,resource_048,certificate,386,"upload,config_change",fw2.1-0f40d7,0,normal,none,
63c84c4ee458,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,41.129.45.237,Frankfurt_DE,resource_048,certificate,183,"exec,download,config_change,download,list",fw2.1-0f40d7,0,normal,none,
43825d2ed5e1,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,35.145.28.208,Frankfurt_DE,resource_048,certificate,147,"upload,list,read",fw2.1-0f40d7,0,normal,none,
3fe49974c420,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,35.6.88.118,Frankfurt_DE,resource_048,certificate,432,"exec,exec,list,write,exec,exec",fw2.1-0f40d7,0,normal,none,
2c675ae03fab,dev_ab5f9888,edge_device,2026-06-10 23:59:24.000000,220.125.120.63,Frankfurt_DE,resource_048,certificate,29,"write,download,delete",fw2.1-0f40d7,0,normal,none,
