session_id,seq_risk_score,has_sequence_score
0a78d8cca97b,1.5169736e-07,1
014b485b9b6a,1.908581e-07,1
775f162343a1,1.1992465e-07,1
e9fa33a2dcc0,1.7146989e-07,1
46593ccc333e,1.5464204e-07,1
025949de3bee,2.5958275e-07,1
ac060d7650fb,1.6188429e-07,1
6d5011b45561,2.8988674e-07,1
b6e6395d4b27,1.3691437e-07,1
ab54a5283cf5,3.0508383e-07,1
86955c25c039,1.7731749e-07,1
ee8f9b89fec2,2.429565e-07,1
4707aeb6bb1e,4.725912e-07,1
895dd61ae754,1.0758916e-06,1
8af8c688da89,1.4842129e-06,1
5d6067d2de6e,1.3329084e-06,1
07010b3a50fe,1.107189e-06,1
7caacaed2b2a,1.0943999e-06,1
8838586aa957,7.701264e-07,1
06417ef8d405,6.126279e-07,1
ac1fed93173e,1.2695129e-07,1
7b55b7f39e38,5.5786675e-08,1
4a32e269da82,1.9837762e-07,1
1b61d1ff218f,4.7668095e-08,1
f5489f8e070f,3.8977896e-07,1
796d8fd42cc0,2.9779477e-07,1
67d5b23c0cf1,3.947592e-07,1
4626e2a34e5f,3.1591276e-07,1
1fbf4ec39667,5.6696376e-07,1
a5cb55683850,3.7256348e-07,1
1375d8a53a37,3.4235015e-07,1
fde01f1ea721,5.0008913e-07,1
987fdfb19503,1.8489993e-07,1
072f52fd8500,1.8036638e-07,1
a1a222cfa424,4.366891e-07,1
b2de38a39cd0,3.5366233e-07,1
6c4ddb963393,4.793847e-07,1
4c881389efbe,4.4701542e-07,1
0800793a4b22,3.5164746e-07,1
961bcbd2362b,1.9283591e-07,1
064241a7935d,8.569698e-08,1
8c79dc2e3838,9.233448e-08,1
cc4c3e36aa1a,1.6769206e-07,1
617eb1c236fe,1.2842082e-07,1
cfbce9b6850e,7.9468386e-08,1
b6f614d90925,1.1191785e-07,1
4e5550231ccf,1.5922974e-07,1
35be75127f0a,2.2589445e-07,1
61efb5870913,3.4786402e-07,1
581d95e8ede1,2.939969e-07,1
817ea657a4fc,3.292558e-07,1
6d6f923180ed,7.6409765e-07,1
34dc298b5fc6,3.9181202e-07,1
c3cd4d9a85e2,3.8496674e-07,1
ea5fda16b774,6.124279e-07,1
f685ac03ad0b,4.1547912e-07,1
c8cf58415045,3.8554276e-07,1
d82d6ed0096b,3.698598e-07,1
2888f4e63e60,3.7282445e-07,1
2306998a3819,3.440029e-07,1
f2b3e9006ad0,2.9034413e-07,1
7e1116468999,2.6467748e-07,1
820ad2daa981,1.7897517e-07,1
a94f0b31dfee,1.4931247e-07,1
c400537af470,1.5726206e-07,1
243bfa768186,1.8690966e-07,1
ab6bcd6bac60,6.922105e-08,1
1ffd347817b9,7.66978e-08,1
5f1f30c49493,9.578486e-07,1
a7d875875983,1.0498075e-06,1
27139526400c,1.1975147e-06,1
7bbbad308816,1.1730424e-06,1
c00e145ce02c,8.8399173e-07,1
fa19830f4706,6.5724987e-07,1
fc18b24ce61b,4.4519422e-07,1
d4ed85f32b43,2.1066096e-07,1
89d4ac6d2887,8.529313e-08,1
09576adbf741,6.120672e-08,1
27fc9de22f06,2.5091356e-07,1
7fb3140b4f43,2.0835435e-07,1
7cddbf28255e,2.4212062e-07,1
4f8363ae523e,2.872899e-07,1
6df158a5b9da,3.7162383e-07,1
401bb48558e0,2.9490897e-07,1
cd8a8171adc8,2.0328781e-07,1
efbef97594a0,4.810039e-07,1
1a6a45e75bca,5.1911354e-07,1
04266db5b10f,4.3767034e-07,1
7f86064de8e8,5.3965175e-07,1
97e53b08489f,3.6734897e-07,1
9055b548df64,3.9623853e-07,1
7308e38d7941,2.5202218e-07,1
3e3734dc4e6b,2.9379243e-07,1
d64f59f5e84f,2.1535968e-07,1
a85b1417f6e1,5.006267e-07,1
978deb38ea6d,6.0916466e-07,1
80cd846e97dc,6.014557e-07,1
967627856045,6.209769e-07,1
4b4e60f691fc,4.3679424e-07,1
1813e06425c9,4.4938838e-07,1
701f7d442bfc,3.6640012e-07,1
302ac1631f68,1.8533315e-07,1
493ef729cf7f,3.1841392e-07,1
7d3b0f4a7896,2.1678119e-07,1
dc903eeb0126,3.9886942e-07,1
b479bcae53d4,4.4559394e-07,1
853e66112747,8.916254e-07,1
1e71364c5229,9.5258736e-07,1
3dc85930c975,7.6516153e-07,1
d155caa72462,1.0627672e-06,1
4fe508e570ac,6.2860425e-07,1
c158951812ca,5.2698147e-07,1
16cfebb5bf8a,1.2008048e-06,1
f70e655881ad,9.1710893e-07,1
3a8f13ddffa9,9.2887063e-07,1
3e059c248edc,8.671856e-07,1
b753f818be2e,8.174464e-07,1
d912034b2e45,3.8398946e-07,1
0bfb44b3da1d,3.764187e-07,1
87ab3e8c7365,4.0773685e-07,1
16668b6f4b75,2.41891e-07,1
126559acd9f6,2.9917535e-07,1
35e3ccf696b5,1.3871403e-07,1
1a7896bf75ce,1.6134815e-07,1
bb59564f4892,2.996165e-07,1
e3af4ac3e479,2.580253e-07,1
826538d15c9d,2.6784488e-07,1
fcac73598f97,2.9891538e-07,1
e8484380d14e,2.0035756e-07,1
e968c2c26e2f,1.7358217e-07,1
3f68bae5a4bf,1.647071e-07,1
03ed15eb0f6c,1.9787173e-07,1
f90600fa2387,2.3040042e-07,1
768a21998f6f,2.7882544e-07,1
70fe2a7c4b04,5.7728585e-07,1
dea8723165d5,2.0418373e-07,1
2be37fdd3425,3.1949943e-07,1
693106b7e02b,1.7891837e-07,1
9393e2f98936,1.3212147e-07,1
0ca260d66b77,1.4969486e-07,1
76185ed00d89,1.3237067e-07,1
0fc209aee93b,2.15892e-07,1
7d5e773b32e5,4.6929685e-07,1
8aa47eff5073,7.271902e-07,1
326c06196e28,9.061048e-07,1
2c3ecab579b0,7.868152e-07,1
74e699b2c951,5.2928937e-07,1
0aa951bcf636,5.790594e-07,1
ffed26e60610,3.6979193e-07,1
d24051436701,1.7454349e-07,1
71165acad8a1,1.8164468e-07,1
9491d2c63427,1.2020746e-07,1
c07f49ce05ec,2.1933579e-07,1
60fee5c6b096,4.0140515e-07,1
57054091d260,3.426722e-07,1
500ccedcf4e6,3.7176991e-07,1
8c85da11d51b,1.5314733e-07,1
c7ed046d5837,2.3261907e-07,1
141b2aedf81c,2.833159e-07,1
3c0a77a5a2c1,2.9095418e-07,1
2d5472dccb5e,4.473926e-07,1
d34ba48893b7,8.99668e-07,1
7cc5edade9b8,7.750594e-07,1
9f94cf9ae25c,7.4996166e-07,1
0bf63e12be98,6.442591e-07,1
795433e08d00,4.6570008e-07,1
b8bb3bbec913,1.4702821e-06,1
b3617592ed7a,1.7982464e-06,1
7ee70b517c25,1.6010092e-06,1
41e0204ee04b,1.2289826e-06,1
94a55d023157,1.0115505e-06,1
6843e93ec97e,3.6378628e-07,1
cdfa0c33d975,4.1212897e-07,1
f9b9168bf013,3.0858362e-07,1
a41bacb1d570,7.1709127e-07,1
d4144a377100,6.731829e-07,1
c74ddf0b93a7,6.5269484e-07,1
68c5a997acdd,5.480171e-07,1
1fc151ffa936,5.749027e-07,1
7be90a3124ab,7.2065313e-07,1
9f4c4eace96e,7.009223e-07,1
56bc081381a0,6.419941e-07,1
329c2ae6831b,5.076025e-07,1
5950d5952679,4.282834e-07,1
9737ce1fe9cb,4.0273986e-07,1
25f0e9bce4c6,4.082659e-07,1
8d75dbbeea71,4.239524e-07,1
0edb7fac9344,4.7255637e-07,1
7eba63276d26,6.1264456e-07,1
9b3e5cdd40ba,3.5504175e-07,1
653a8bbe7353,2.834515e-07,1
ad6ba7286c5e,3.4613552e-07,1
d2b612306e54,2.9822144e-07,1
43718a8f18a0,2.3381426e-07,1
874521b17ad3,4.986243e-07,1
d60cec198a41,8.7863276e-07,1
cb9e45947e0e,7.9537466e-07,1
428b99ca64ba,1.0670615e-06,1
2d063c0f0b86,5.524928e-07,1
6ef757bad9ee,3.571379e-07,1
fff007fac582,3.7073283e-07,1
5dfa9bb09139,1.5154237e-07,1
522d4a4eeb74,2.5078592e-07,1
40647912e5d5,1.618305e-07,1
beec45e3c127,4.038309e-07,1
7823eab21a68,5.295823e-07,1
b65758bf4572,6.466273e-07,1
191ccd38aa50,6.140117e-07,1
132cf0e1207a,8.637855e-07,1
563d8d9ac7a7,4.8757624e-07,1
d4fe89f727ca,4.723391e-07,1
67ed3eceb231,3.1775068e-07,1
37cb79345e55,2.3738679e-07,1
4ab9352b4a1d,1.1762726e-07,1
e61cc478dc65,4.4462453e-08,1
901aeca06ef4,1.2866788e-07,1
b22ca4126735,1.2019021e-07,1
39d6adec04d2,2.0375381e-07,1
6d16b7ff17af,2.1590436e-07,1
4af1452683e7,1.1060191e-06,1
30e538184042,1.1248161e-06,1
c3b715ed8de4,1.0213898e-06,1
31f59ea7dcaf,7.217737e-07,1
96e3f958daba,4.4081068e-07,1
03a8bd682d3a,3.2855652e-07,1
14cb219f45be,4.5873225e-07,1
bf3437c50e42,4.3711216e-07,1
8abc43847ae5,2.2554252e-07,1
a072e1bc2d3f,1.5122355e-07,1
7d6c4154294f,4.458284e-07,1
85d52a72f9c4,4.7633426e-07,1
685fafa8e118,6.7936224e-07,1
7b5fb41d6072,5.489504e-07,1
b16cfa057f48,5.125688e-07,1
43e60e5c8d9d,3.7051657e-07,1
df59f83ca150,2.6095444e-07,1
4b3981489465,3.5868752e-07,1
8705ad90aed0,2.786768e-07,1
194275eeae17,2.7901314e-07,1
79ee328afefd,2.5356914e-07,1
1dc3b07761b3,2.1670786e-07,1
0def027653eb,2.1968167e-07,1
a08c125565de,1.7659082e-07,1
efba31650cda,9.8697534e-08,1
681027ba04b8,2.3681086e-07,1
aabcdcba0a66,4.4929868e-07,1
8d3226f246f6,2.9001905e-07,1
71c519ea909e,3.505715e-07,1
ee223e77a2ee,3.6195075e-07,1
b7cc8cd4285a,2.2592984e-07,1
98e4f5929487,3.9527623e-07,1
07268a1968ed,2.9244674e-07,1
106ef0a1f018,3.1708748e-07,1
af4ceb23f0ef,1.8705381e-07,1
37d7e41344f8,1.2718236e-07,1
a498fa58ccda,1.9943172e-07,1
f2b303351a9c,5.000766e-07,1
b571ef39ad7c,3.5271202e-07,1
c0f72d8c5e8a,3.1515887e-07,1
d6c3db3f60d2,2.902224e-07,1
64e7e64b0243,4.875183e-07,1
70041a6e73cb,4.0306548e-07,1
acca64f1ad02,4.8579346e-07,1
b6b1084e297e,6.0631754e-07,1
b93f4718209d,1.0494311e-06,1
6e0969cde11c,1.4730415e-06,1
be43b1306247,1.3402738e-06,1
3a41560c9f67,9.311217e-07,1
3488542b37e7,9.814662e-07,1
cf8370ee6e83,5.7401166e-07,1
b43b08a84750,4.6311337e-07,1
33c3e460e6c6,1.9137381e-07,1
a25517829c5a,1.2955938e-07,1
ef42829be731,1.6662672e-07,1
d0f8bca62f62,1.9712262e-07,1
48dd24d0538d,2.738957e-07,1
3acbf1cff010,3.3438124e-07,1
d7062a1883d8,4.2388925e-07,1
9f42fdc29061,4.876635e-07,1
2c7608700af4,3.003945e-07,1
c106c688bce1,2.7549294e-07,1
4c1e4bf82b55,2.2938167e-07,1
16ddd24c6270,3.5916608e-07,1
046d20f299c5,3.5911629e-07,1
87774fc229da,3.7738394e-07,1
0d84a2fa56d2,5.339485e-07,1
542dfcf173a4,4.2257997e-07,1
89a4db6623d5,5.523897e-07,1
9f52c615a1f4,4.2385977e-07,1
67c1129932b5,5.264044e-07,1
1a62270b4264,3.7703307e-07,1
e36ce02d2208,3.9161506e-07,1
c989e949a89b,8.529194e-07,1
f88fd0408b2a,6.487233e-07,1
f708da42bfa0,7.404641e-07,1
0b1cbb4533cb,7.540382e-07,1
5425538dc2f7,2.0876736e-07,1
fa62364d43fe,3.0010744e-07,1
ffa7b37bd0a2,3.6854863e-07,1
c5132293c046,3.0561193e-07,1
fee133370500,4.3470814e-07,1
f630bbfc18bf,1.7897793e-07,1
205495a93348,2.9091217e-07,1
a732debe6eee,2.0629578e-07,1
6992dc5c11e1,3.8134152e-07,1
f1959f88101e,4.3525756e-07,1
a96ab0278d38,3.086165e-07,1
4d6765943ea4,1.6337847e-06,1
79df0a3a8067,1.5941548e-06,1
9cc9f73aa188,1.2554375e-06,1
5482c34e316a,1.0587635e-06,1
2b1622e3ce51,7.480388e-07,1
6361e93a618c,4.6277077e-07,1
b03501521c1d,2.5507822e-07,1
dca13af1ec60,2.4556832e-07,1
233062dce546,3.287043e-07,1
bceeb677ddfc,2.1519796e-07,1
98a84b7231eb,3.481438e-07,1
681d193849a6,4.0532538e-07,1
d125e4e14499,1.8811905e-07,1
acc497712d3a,3.811335e-07,1
4f604a03afb9,1.955918e-07,1
12c5fff12ebd,2.1844617e-07,1
947b51ff5861,2.475669e-07,1
7d33a1213629,1.5325325e-07,1
8242ce4d683c,1.5694496e-07,1
8ddf7b0132c7,6.1257644e-08,1
3db7b2439168,5.299739e-08,1
06c0784e8b55,7.812552e-08,1
92cf689a8f93,1.3944178e-07,1
1dc2925f780c,2.6988369e-07,1
9ef215d22927,3.0990898e-07,1
54d74ea340f9,6.166965e-07,1
78085c441fc1,6.8612263e-07,1
ffa8d4b16741,1.0421393e-06,1
420dcc121744,1.2751597e-06,1
7f411531c7e6,7.4274936e-07,1
d5fbfd885435,5.742006e-07,1
8b7a5f8b3cd7,4.6968717e-07,1
2f9695f9d588,2.5006065e-07,1
d04c6b8dc331,1.13402244e-07,1
01490bfa0f3c,2.1628111e-07,1
304550d39e7e,9.705302e-08,1
05328101e963,1.3513706e-07,1
10afb4087149,3.289029e-07,1
9c8c767a0003,1.8530672e-07,1
9e74272c42a5,1.1495181e-07,1
1766012c7863,4.7623477e-08,1
c86dfff1be13,6.716476e-08,1
bd5e374fe676,9.567423e-08,1
bf7f2af3fe4e,3.0835275e-07,1
5a909c36c0ab,1.3181754e-07,1
07b4b0cd753e,1.4060122e-07,1
ff4672944960,1.5746902e-07,1
9a46205318dc,1.0397256e-07,1
e7dd6cdb72e2,3.0645606e-07,1
8b5cb5c3ca3e,8.772951e-07,1
2bbfe7e3ed13,5.9684106e-07,1
7c35e5be166c,5.88695e-07,1
f132b6e5778d,1.0524703e-06,1
b7aaa5a1837a,1.5115616e-07,1
f49473a2f99f,2.3989432e-07,1
0182754fa06f,2.6802937e-07,1
fe97e2078083,4.699503e-07,1
8e56f9a457af,4.6129017e-07,1
cfe31be6c0bf,7.109861e-07,1
bb8a3462cbec,2.515358e-07,1
324e0f272619,3.7319626e-07,1
f5599e43a6de,3.220806e-07,1
16c8f0933e38,2.440287e-07,1
ed23506b03f0,2.3721073e-07,1
e244d6f13fd2,7.466667e-08,1
7e13c66441ee,5.4911116e-08,1
190d68016dec,8.451256e-08,1
27aa830e4276,2.3043403e-07,1
a575cdad8588,3.0381577e-07,1
90416e48863c,2.3874256e-07,1
b82a455b7e08,3.2039634e-07,1
490975e3f1ea,3.162322e-07,1
506274d47726,1.6772724e-07,1
59aaf26f0130,2.5760374e-07,1
be2d777898e4,4.711678e-07,1
43744d3580ab,3.288565e-07,1
170d6e35c019,2.7849842e-07,1
94c406f6f1a2,2.9566448e-07,1
2de1d771efe0,2.0151889e-07,1
6a798a11b800,5.675518e-08,1
52234af1e7f9,3.104722e-07,1
efce7a860dda,4.869451e-07,1
7841bf8e6174,7.20795e-07,1
6506eca6d804,7.898113e-07,1
04b1adcb1f00,6.351009e-07,1
d2e54ec3d048,5.595524e-07,1
210bed8da5d5,4.3824778e-07,1
db162b3a15a6,1.1257479e-07,1
6f9714e24cc5,1.8259608e-07,1
76bd164294c5,3.8571358e-07,1
2e845351718f,1.7528465e-07,1
d7dc23cf0127,1.384295e-07,1
ab0d70f369f8,2.6107e-07,1
9b761d39f25e,2.711876e-07,1
39f34395e47b,3.2406228e-07,1
14381aaa03bc,3.3333453e-07,1
ac63e25cb927,2.2366626e-07,1
8a5cd632c1df,1.4196918e-07,1
8e9b564b3af9,3.0047582e-07,1
c8852b6dead3,3.5581098e-07,1
c76bceb2cf14,3.8622804e-07,1
1a248e87be66,3.9666926e-07,1
affe67dec58a,5.3371076e-07,1
dc4733a25611,4.1454751e-07,1
7380387b5593,6.074652e-07,1
16e6a44321cc,5.935352e-07,1
e0e6a6d4b91c,3.858671e-07,1
7bc8344b042e,2.0645516e-07,1
5dc70234a134,1.929241e-07,1
4650483e292a,2.1006582e-07,1
b77bdc1f98dd,3.7422103e-07,1
fbd09e309a9e,2.7927828e-07,1
a1cead7d429a,3.9485784e-07,1
02cddf18d025,2.794953e-07,1
3299bfe72899,3.0980797e-07,1
c3550fd76df5,4.564115e-07,1
faf7b324228a,2.0146579e-06,1
e7ec4abc652e,2.1377784e-06,1
17fcaf13b6ef,2.1986632e-06,1
ebe09b6084c3,1.5896692e-06,1
08f387bb457d,1.2085686e-06,1
821eb8ef84eb,9.448872e-07,1
4a6d65672150,5.153017e-07,1
8ef0c5f5ffe1,3.9396983e-07,1
9f1118da2139,3.0720415e-07,1
3efdf86dfed7,2.8864181e-07,1
ab9f50a62d98,2.413794e-07,1
6be844453f12,1.0139741e-07,1
a65bbdd34558,1.469005e-07,1
f45ae07b6983,2.4203462e-07,1
281b9e54666b,5.4150985e-07,1
f834d0eeabe0,6.0260413e-07,1
b58291db49f6,6.47192e-07,1
04c046cbc445,6.021797e-07,1
116c8cfbff72,1.0531667e-07,1
34002ccbfd22,2.2898848e-07,1
eebfd32a7a18,1.11324894e-07,1
b90719e48a38,1.3645952e-07,1
cac1a246c0a1,9.160288e-08,1
1c3e93214dea,1.9642906e-07,1
a87395bc072c,2.3661181e-07,1
0e0f6eecba1f,1.1889943e-07,1
c85897b82027,1.3868373e-07,1
3c127f2113da,1.6970175e-07,1
c8abab8b6bbb,1.3696081e-07,1
8c40e67108c7,1.8834125e-07,1
38db771555fe,2.9642092e-07,1
bb716f42b0e6,2.2438647e-07,1
2eeba7528367,2.3686589e-07,1
53003ce90c5f,2.607538e-07,1
ef9d0583d60d,9.299533e-09,1
9e93f73216ef,1.3380155e-07,1
3af74faf1237,2.0182863e-07,1
511d24033f9c,1.7803485e-07,1
d8463fcb79ca,3.4438656e-07,1
63f87ca281c7,4.1459737e-07,1
5b447ee93454,5.097264e-07,1
eaa2f03dfad8,5.2219036e-07,1
ec7da4e2b1db,3.4662693e-07,1
13bc9b5914ec,4.469214e-07,1
2fcb5aeeeb69,1.169002e-07,1
0253abceb7db,2.2007306e-07,1
a3eb9ac7646b,1.57023e-08,1
421eb9886090,8.8173906e-08,1
af07c9cdaf58,1.2446074e-07,1
c0aa5cc0e09f,3.5969356e-07,1
991e7fbc6f02,6.1053515e-07,1
5ea52191f593,7.5914306e-07,1
ee49171767db,7.189943e-07,1
31eb13051da7,6.020237e-07,1
678ce191367f,3.692842e-07,1
436459c49443,3.7733165e-07,1
8b2b020d8081,4.3421142e-07,1
bd0e2de70265,6.912799e-07,1
1b8001cb5c30,3.5894956e-07,1
6a9ffb6cbffe,3.403764e-07,1
b444ed874a52,1.8917825e-07,1
f680afe56b95,1.2783483e-08,1
3d3cfe029797,6.035393e-08,1
66cc6b8421cb,3.1518113e-07,1
bcc45521512b,2.88979e-07,1
6035924cb14c,3.4201605e-07,1
f9d52844f11b,7.5970115e-07,1
9775f10479c1,4.2466166e-07,1
4555a05a842e,5.9181025e-07,1
2817a9a210e0,4.7745675e-07,1
c50444930d93,1.5100989e-07,1
00f2310d9ffa,1.9361776e-06,1
f63cc7217a2f,2.4487344e-06,1
b5752731393d,2.2231065e-06,1
bd46709255b9,1.6541629e-06,1
e2fdcdd27bb8,1.617087e-06,1
90f54b9fb018,8.085317e-07,1
6f13ffeb3846,6.49042e-07,1
8fe6225de848,5.679382e-07,1
84896d6cc2a7,3.9683704e-07,1
bef5aaa761b6,3.704126e-07,1
e0bb61381f06,1.8490614e-07,1
75039fe45aa9,2.4511073e-07,1
3ba57bbfb871,2.8477788e-07,1
7c95bbc737aa,3.774164e-07,1
03938da5f769,3.950341e-07,1
5ab5d10d540c,5.325626e-07,1
73e8ae7c34ef,8.14378e-07,1
932625104ff3,5.843229e-07,1
ad6e39f746f2,5.512728e-07,1
10e5344abc6d,4.3262452e-07,1
8aecb32059ef,4.826993e-07,1
1bd57c8c21d6,1.2571888e-07,1
94b4896c89b9,1.675373e-07,1
6dd41e6bbba6,3.1045542e-07,1
531b49d48cee,2.188585e-07,1
db865067148c,1.0779066e-07,1
d764c389cd63,6.255903e-08,1
58a217778e85,3.0572122e-07,1
9213f6e8883f,1.531147e-07,1
7b8bf10bb7a4,5.008871e-07,1
f9cfdb4c5c17,5.7741534e-07,1
3a14e89214c1,4.7205927e-07,1
69e9b2093654,6.1819344e-07,1
0d04a3da9412,5.737583e-07,1
23bdcc422b4f,2.5813188e-07,1
172bf0c4ca39,3.3179737e-07,1
62d1fe7562f9,1.5150499e-07,1
c545811e42f6,1.8636278e-07,1
623dabc609f2,2.9479483e-07,1
680a05ee2ddc,4.2744196e-07,1
7b7fda3aa0d1,4.3497357e-07,1
0d9044f79708,4.769133e-07,1
71f4de250430,1.9616449e-07,1
de34b572afef,5.375007e-08,1
b3556ba77613,1.8222671e-07,1
6a75c04110c4,4.993725e-07,1
9ff78d25350c,4.079673e-07,1
ddcd066ce8d5,4.1674343e-07,1
d71ce2aaf81b,3.5815881e-07,1
a8bfa9c014cd,1.7868308e-07,1
1d96913770d2,2.870888e-07,1
b975e8a00998,2.460654e-07,1
be468dff87bc,2.476661e-07,1
b23770a8e3e6,1.4207308e-07,1
953c5889b447,1.8982502e-06,1
e6c2534dd65d,2.1998253e-06,1
e40671822f6d,2.0840378e-06,1
c9fda37fd518,1.4928276e-06,1
9dde5894a95f,1.13738e-06,1
1f9f93e686d3,4.0064745e-07,1
81fabdf69676,4.477206e-07,1
0c6bec7bbd5a,4.507356e-07,1
b2f032cc90f5,5.943694e-07,1
f3de437d859a,4.2482577e-07,1
0495fd7b3043,4.0843568e-07,1
a128d6cbf245,4.6373108e-07,1
0c10913c4c24,1.893505e-07,1
2377eb880c4f,1.7485083e-07,1
0a356ea6dad2,2.4614715e-07,1
a94254c06319,5.6747007e-07,1
1f9b18b36f18,7.003437e-07,1
2d064f0b01ef,9.857941e-07,1
f979890e80b9,8.6969027e-07,1
3adcc6a7d995,9.808236e-07,1
b1fc981c1eab,5.4412783e-07,1
433948fb426d,4.2623802e-07,1
31100479ef71,3.8636907e-07,1
2c0bcf0b623e,4.1083354e-07,1
a5aedb4f8f4f,2.3804449e-07,1
8359d94cf504,9.2613834e-07,1
9f5fe0524004,5.6652596e-07,1
58f6917a85ca,3.785257e-07,1
dff7aa5258ac,7.6549543e-07,1
76f99b9b66be,2.8055751e-07,1
02433107429c,3.3958432e-07,1
d04144a4490e,4.6087035e-07,1
ea7c3ec5c71f,1.2956053e-07,1
c31b0a5a0498,2.5102463e-07,1
355603ab2bdc,1.9685116e-07,1
f091eba870ec,1.608976e-07,1
7e1d31f0de5a,2.7726412e-07,1
53ffaeb516db,2.6543105e-07,1
c2063d61c36a,5.2521926e-07,1
5194cc8cc902,5.153742e-07,1
f1a1f43ecb8f,4.5626012e-07,1
30a9d2a27ee0,4.5237033e-07,1
23ad3079771d,5.3334384e-07,1
b324e64f1d39,3.7715532e-07,1
bd09e21a5e97,4.4224262e-07,1
048eca374504,1.7789674e-06,1
96a82d0c7498,1.79904e-06,1
b3dc6ded2df1,1.6157571e-06,1
84ae1b5bdf6a,1.1563928e-06,1
c57edc4051cb,1.1051043e-06,1
b4c4d65e38c7,3.2853714e-07,1
8ff974f2c187,2.6786807e-07,1
bee2f61c3ae9,3.349955e-07,1
ab6ea6676660,3.7946901e-07,1
0051a256fb4c,9.508301e-08,1
77bb0a9fd0d3,3.6708096e-07,1
7118b386cf07,5.775935e-07,1
d6c02eb7dacb,5.309631e-07,1
916900d77ee4,1.0509018e-06,1
0f9942a8f15c,1.1408902e-06,1
15adade56dcc,9.988884e-07,1
1d39e17fcb93,1.361291e-06,1
a5421cf7b608,1.17028e-06,1
0300dd85757d,4.7589143e-07,1
c5460610857d,4.858908e-07,1
9cc1b3b37292,2.3120694e-07,1
0d23e343fe5b,2.5352705e-07,1
836bff062580,2.2348149e-07,1
220cfa75b180,3.6893752e-07,1
347b6b69974e,4.6455148e-07,1
1e3d4d969e56,5.587413e-07,1
97b00632ac20,6.623175e-07,1
c6863ce4bdcf,5.431945e-07,1
88ae5f1d8bda,4.6640346e-07,1
0d92647be835,4.834611e-07,1
54e21e748c05,2.657269e-07,1
542e46a7a350,3.4436923e-07,1
8ef99cca433e,2.6388093e-07,1
d3abb926d1a9,2.1861086e-07,1
086d8bdbd082,4.009161e-07,1
2cfe72dd2551,3.9951317e-07,1
ec58ec4c15b8,4.1091326e-07,1
651e715b0ba2,3.3074494e-07,1
c58e327babb5,4.8583496e-07,1
f7766c497539,6.532853e-07,1
db4a3a3bcd7c,5.9007067e-07,1
137d7fd9afa7,6.118166e-07,1
ffa6b09b7d23,5.1628354e-07,1
4b0123e0c2d4,1.8959295e-07,1
02ebffb13ff2,3.9121804e-08,1
20112b60ae72,1.2647867e-07,1
867d81a43a3b,1.5987084e-07,1
075fc40c7848,1.7817777e-07,1
9c09f9618813,1.5400536e-07,1
b391daed4ace,2.3062339e-07,1
191c23ed992c,2.53057e-07,1
f55ef3b20bd1,2.965766e-07,1
21f141a197aa,2.8537792e-07,1
8da0981b8eca,5.154805e-07,1
278868c99a9c,7.305354e-07,1
46f9c7a376a0,6.7241905e-07,1
335c4ca35be2,6.666682e-07,1
d431f1e74f2c,8.183329e-07,1
9f291415e25e,6.6501826e-07,1
c061bd70ae22,5.6604864e-07,1
49a752a539b5,6.8490436e-07,1
9168d0eaef9e,2.884239e-07,1
87722de5a242,3.5413441e-07,1
81e426fa5281,3.8585839e-07,1
aab683513bfa,4.5653866e-07,1
2f66146c543c,5.5171415e-07,1
7b4b72115ad9,5.241991e-07,1
84374c34578a,6.4136793e-07,1
193222580768,3.3619935e-07,1
f66525d64cdb,4.317121e-07,1
c73716466ade,5.4440466e-07,1
7baa3dd73371,8.09516e-07,1
b6afc98a5b78,7.5887374e-07,1
93db29dfb871,4.5527364e-07,1
32582380bb7d,3.7231135e-07,1
4d9ba583186d,1.3156476e-07,1
19ac8a8eeddd,1.1963341e-07,1
4e2f7d7fa44e,1.5845872e-07,1
41e697dcd9f7,1.8921801e-07,1
86dddcb7c1d7,1.9669123e-07,1
60bcf9473c8b,2.2387546e-07,1
ad11439bf285,1.496916e-07,1
d5c69228d8c5,5.112722e-07,1
015d60a2a87b,4.6444015e-07,1
a36d936cb04f,4.7846913e-07,1
6e99f9657be1,4.0757783e-07,1
14a4fe915efc,3.4476005e-07,1
be9d08181415,2.5150717e-07,1
d12d1e8ee073,2.3198412e-07,1
fd15281a4998,2.0476806e-07,1
61f2ec1c36f2,3.28422e-07,1
022650b470ac,2.5480944e-07,1
621e4ff09eaa,2.5345443e-07,1
a4c4cffca364,1.6656632e-07,1
b6d056315ee8,3.7820925e-07,1
6e4c00a68c23,2.5391137e-07,1
9a5f3dd96686,2.9206427e-07,1
0546de066a6b,2.2329068e-07,1
e9973e748783,1.99066e-07,1
9487d0a1a3b2,1.682162e-07,1
721234a9a4d6,2.5951525e-07,1
e68eab596790,3.2129788e-07,1
e64af2341cb1,4.671066e-07,1
a25873611167,3.920068e-07,1
980b3046c6b8,3.0601515e-07,1
90147a98bedb,4.3958477e-07,1
3f9f39b54ba4,1.9442756e-07,1
ea8d3991c914,3.052664e-07,1
7ec7b6c8228e,3.337349e-07,1
384fa5acdb61,3.845447e-07,1
481ce958715a,4.778813e-07,1
c8353b35e7b2,1.051975e-06,1
5011351d9d5c,1.0620478e-06,1
e99a61b648ab,1.2307344e-06,1
06c9058c92d7,1.2007536e-06,1
85aec2905c79,7.021616e-07,1
995ca222ef6b,7.386439e-07,1
